local_time LA (airport),Ff,N,VV,Td,RRR
01.07.2012 17:00,5,20-0%.,16,15,
01.07.2012 11:00,3,70 -80%.,14,15,
01.07.2012 05:00,0,100%.,16,15,
30.06.2012 23:00,3,50%.,16,15,
30.06.2012 17:00,6,20-0%.,16,14.4,
30.06.2012 11:00,3,Cloudless,16,15,
30.06.2012 05:00,0,20-0%.,16,14.4,
29.06.2012 23:00,4,Cloudless,16,13.3,
29.06.2012 17:00,6,20-0%.,16,15,
29.06.2012 11:00,4,20-0%.,14,14,
29.06.2012 05:00,1,50%.,11,15,
28.06.2012 23:00,2,20-0%.,16,14.4,
28.06.2012 17:00,6,Cloudless,16,15.6,
28.06.2012 11:00,4,20-0%.,12,15,
28.06.2012 05:00,1,50%.,9,15,
27.06.2012 23:00,2,70 -80%.,14,15.6,
27.06.2012 17:00,4,Cloudless,16,15,
27.06.2012 11:00,4,Cloudless,16,12.8,
27.06.2012 05:00,0,Cloudless,16,13.3,
26.06.2012 23:00,4,Cloudless,16,12.8,
26.06.2012 17:00,6,Cloudless,16,11.7,
26.06.2012 11:00,4,Cloudless,16,13.3,
26.06.2012 05:00,1,Cloudless,16,12.2,
25.06.2012 23:00,2,Cloudless,16,13.9,
25.06.2012 17:00,8,Cloudless,16,11.7,
25.06.2012 11:00,4,Cloudless,16,12.2,
25.06.2012 05:00,0,20-0%.,16,12.8,
24.06.2012 23:00,2,Cloudless,16,12.2,
24.06.2012 17:00,7,Cloudless,16,12.2,
24.06.2012 11:00,5,Cloudless,16,13.3,
24.06.2012 05:00,0,Cloudless,16,13.3,
23.06.2012 23:00,1,Cloudless,16,13.3,
23.06.2012 17:00,6,20-0%.,16,13.9,
23.06.2012 11:00,4,20-0%.,16,13.3,
23.06.2012 05:00,0,20-0%.,16,13.3,
22.06.2012 23:00,5,Cloudless,16,13.3,
22.06.2012 17:00,6,20-0%.,16,13.9,
22.06.2012 11:00,3,100%.,12,13.3,
22.06.2012 05:00,2,100%.,14,12.8,
21.06.2012 23:00,3,70 -80%.,16,13.3,
21.06.2012 17:00,6,100%.,16,13.9,
21.06.2012 11:00,3,100%.,12,13.9,
21.06.2012 05:00,2,100%.,14,13.9,
20.06.2012 23:00,4,100%.,14,14.4,
20.06.2012 17:00,6,Cloudless,16,13.9,
20.06.2012 11:00,2,100%.,9,13.9,
20.06.2012 05:00,2,100%.,16,13.3,
19.06.2012 23:00,4,70 -80%.,16,13.3,
19.06.2012 17:00,5,20-0%.,16,13.3,
19.06.2012 11:00,4,100%.,16,13.9,
19.06.2012 05:00,2,100%.,16,13.3,
18.06.2012 23:00,3,100%.,14,14.4,
18.06.2012 17:00,6,70 -80%.,16,13.9,
18.06.2012 11:00,4,100%.,11,14.4,
18.06.2012 05:00,2,100%.,11,15,
17.06.2012 23:00,3,100%.,12,15,
17.06.2012 17:00,6,70 -80%.,16,15,
17.06.2012 11:00,4,100%.,12,15,
17.06.2012 05:00,2,100%.,16,15,
16.06.2012 23:00,3,70 -80%.,16,14.4,
16.06.2012 17:00,6,70 -80%.,16,14.4,
16.06.2012 11:00,3,100%.,14,14.4,
16.06.2012 05:00,2,100%.,16,14.4,
15.06.2012 23:00,3,100%.,16,14.4,
15.06.2012 17:00,5,50%.,16,13.3,
15.06.2012 11:00,,100%.,16,12.8,
15.06.2012 05:00,2,100%.,16,12.8,
14.06.2012 23:00,,100%.,16,13.9,
14.06.2012 17:00,5,20-0%.,16,13.9,
14.06.2012 11:00,,100%.,14,12.8,
14.06.2012 05:00,3,100%.,16,13.3,
13.06.2012 23:00,2,100%.,16,13.9,
13.06.2012 17:00,4,50%.,14,14.4,
13.06.2012 11:00,5,70 -80%.,11,13.9,
13.06.2012 05:00,0,100%.,9,13.9,
12.06.2012 23:00,2,100%.,14,14.4,
12.06.2012 17:00,4,100%.,16,14.4,
12.06.2012 11:00,4,100%.,16,14.4,
12.06.2012 05:00,0,100%.,12,13.3,
11.06.2012 23:00,3,100%.,16,13.3,
11.06.2012 17:00,6,70 -80%.,16,13.9,
11.06.2012 11:00,2,70 -80%.,14,13.3,
11.06.2012 05:00,1,100%.,14,13.3,
10.06.2012 23:00,1,70 -80%.,16,13.9,
10.06.2012 17:00,6,Cloudless,16,12.8,
10.06.2012 11:00,2,100%.,16,12.8,
10.06.2012 05:00,0,100%.,16,12.2,
09.06.2012 23:00,0,70 -80%.,16,13.3,
09.06.2012 17:00,5,20-0%.,16,12.8,
09.06.2012 11:00,2,70 -80%.,16,12.2,
09.06.2012 05:00,2,100%.,14,13.3,
08.06.2012 23:00,1,20-0%.,14,13.9,
08.06.2012 17:00,4,20-0%.,16,13.3,
08.06.2012 11:00,,Cloudless,16,13.3,
08.06.2012 05:00,2,20-0%.,14,14.4,
07.06.2012 23:00,2,20-0%.,16,13.3,
07.06.2012 17:00,5,Cloudless,16,15,
07.06.2012 11:00,5,20-0%.,16,15,
07.06.2012 05:00,2,Cloudless,16,13.9,
06.06.2012 23:00,2,Cloudless,16,11.1,
06.06.2012 17:00,4,Cloudless,16,11.1,
06.06.2012 11:00,4,Cloudless,16,10,
06.06.2012 05:00,1,Cloudless,16,11.1,
05.06.2012 23:00,3,Cloudless,16,11.7,
05.06.2012 17:00,7,20-0%.,16,11.1,
05.06.2012 11:00,4,50%.,16,11.7,
05.06.2012 05:00,0,20-0%.,16,13.3,
04.06.2012 23:00,2,70 -80%.,16,14.4,
04.06.2012 17:00,5,20-0%.,16,13.9,
04.06.2012 11:00,0,100%.,16,12.8,
04.06.2012 05:00,3,100%.,16,12.8,
03.06.2012 23:00,2,70 -80%.,16,13.9,
03.06.2012 17:00,5,20-0%.,16,13.3,
03.06.2012 11:00,4,70 -80%.,16,13.3,
03.06.2012 05:00,2,100%.,16,13.3,
02.06.2012 23:00,2,100%.,16,13.3,
02.06.2012 17:00,3,50%.,16,13.9,
02.06.2012 11:00,,100%.,14,13.9,
02.06.2012 05:00,,100%.,11,13.9,
01.06.2012 23:00,1,100%.,6,15,
01.06.2012 17:00,4,50%.,11,14.4,
01.06.2012 11:00,,50%.,9,15,
01.06.2012 05:00,0,100%.,9,14.4,
31.05.2012 23:00,2,20-0%.,12,14.4,
31.05.2012 17:00,5,20-0%.,14,14.4,
31.05.2012 11:00,4,20-0%.,9,13.3,
31.05.2012 05:00,0,70 -80%.,14,13.3,
30.05.2012 23:00,2,20-0%.,16,13.3,
30.05.2012 17:00,5,20-0%.,16,13.3,
30.05.2012 11:00,3,50%.,16,12.8,
30.05.2012 05:00,2,20-0%.,16,12.8,
29.05.2012 23:00,,Cloudless,16,12.2,
29.05.2012 17:00,7,20-0%.,16,12.8,
29.05.2012 11:00,4,Cloudless,16,15,
29.05.2012 05:00,2,20-0%.,16,13.3,
28.05.2012 23:00,2,Cloudless,16,13.3,
28.05.2012 17:00,6,Cloudless,16,12.8,
28.05.2012 11:00,5,Cloudless,16,13.9,
28.05.2012 05:00,0,50%.,16,13.3,
27.05.2012 23:00,2,Cloudless,16,12.8,
27.05.2012 17:00,7,20-0%.,16,10.6,
27.05.2012 11:00,5,50%.,16,11.1,
27.05.2012 05:00,1,50%.,16,10,
26.05.2012 23:00,3,20-0%.,16,10,
26.05.2012 17:00,6,50%.,16,8.9,
26.05.2012 11:00,5,50%.,16,8.3,
26.05.2012 05:00,1,50%.,16,7.2,
25.05.2012 23:00,3,20-0%.,16,7.2,
25.05.2012 17:00,8,20-0%.,16,8.9,
25.05.2012 11:00,7,70 -80%.,14,11.7,Signs of precipitation
25.05.2012 05:00,2,100%.,16,12.8,
24.05.2012 23:00,3,100%.,16,12.8,
24.05.2012 17:00,6,50%.,16,13.9,
24.05.2012 11:00,6,70 -80%.,14,12.8,
24.05.2012 05:00,,50%.,16,12.8,
23.05.2012 23:00,3,Cloudless,16,13.3,
23.05.2012 17:00,5,20-0%.,16,12.8,
23.05.2012 11:00,6,70 -80%.,12,14.4,
23.05.2012 05:00,2,100%.,12,13.9,
22.05.2012 23:00,0,20-0%.,16,15.6,
22.05.2012 17:00,4,20-0%.,16,15,
22.05.2012 11:00,3,50%.,11,14.4,
22.05.2012 05:00,0,70 -80%.,14,14.4,
21.05.2012 23:00,0,Cloudless,16,13.3,
21.05.2012 17:00,5,20-0%.,16,13.3,
21.05.2012 11:00,3,50%.,6,15,
21.05.2012 05:00,0,50%.,9,14.4,
20.05.2012 23:00,0,70 -80%.,11,13.9,
20.05.2012 17:00,6,50%.,11,14.4,
20.05.2012 11:00,3,50%.,6,14.4,
20.05.2012 05:00,0,50%.,9,13.3,
19.05.2012 23:00,2,50%.,12,13.3,
19.05.2012 17:00,5,Cloudless,11,13.3,
19.05.2012 11:00,4,50%.,12,13.3,
19.05.2012 05:00,2,100%.,12,12.2,
18.05.2012 23:00,1,Cloudless,12,12.2,
18.05.2012 17:00,5,Cloudless,16,12.2,
18.05.2012 11:00,5,20-0%.,14,11.7,
18.05.2012 05:00,2,50%.,12,11.1,
17.05.2012 23:00,4,50%.,12,12.8,
17.05.2012 17:00,6,100%.,9,14.4,
17.05.2012 11:00,0,20-0%.,12,13.9,
17.05.2012 05:00,0,70 -80%.,14,13.3,
16.05.2012 23:00,1,Cloudless,14,13.9,
16.05.2012 17:00,6,Cloudless,16,12.8,
16.05.2012 11:00,3,Cloudless,12,14.4,
16.05.2012 05:00,0,20-0%.,16,13.3,
15.05.2012 23:00,1,Cloudless,16,13.9,
15.05.2012 17:00,4,Cloudless,16,10.6,
15.05.2012 11:00,4,Cloudless,16,12.8,
15.05.2012 05:00,1,Cloudless,16,11.1,
14.05.2012 23:00,0,Cloudless,16,12.8,
14.05.2012 17:00,7,Cloudless,16,11.7,
14.05.2012 11:00,3,Cloudless,14,12.8,
14.05.2012 05:00,0,70 -80%.,12,13.3,
13.05.2012 23:00,3,Cloudless,16,12.2,
13.05.2012 17:00,6,50%.,16,11.7,
13.05.2012 11:00,4,100%.,12,12.8,
13.05.2012 05:00,2,100%.,11,12.8,
12.05.2012 23:00,3,100%.,12,12.8,
12.05.2012 17:00,7,100%.,16,12.8,
12.05.2012 11:00,3,100%.,12,12.8,
12.05.2012 05:00,2,100%.,11,12.2,
11.05.2012 23:00,3,70 -80%.,16,12.2,
11.05.2012 17:00,6,50%.,16,12.8,
11.05.2012 11:00,3,70 -80%.,14,11.1,
11.05.2012 05:00,2,100%.,14,10.6,
10.05.2012 23:00,2,100%.,14,12.2,
10.05.2012 17:00,4,20-0%.,12,12.8,
10.05.2012 11:00,2,70 -80%.,12,13.3,
10.05.2012 05:00,4,100%.,12,13.3,
09.05.2012 23:00,1,20-0%.,14,13.9,
09.05.2012 17:00,5,20-0%.,12,14.4,
09.05.2012 11:00,2,20-0%.,11,14.4,
09.05.2012 05:00,2,20-0%.,14,13.3,
08.05.2012 23:00,1,Cloudless,12,13.9,
08.05.2012 17:00,5,20-0%.,14,13.3,
08.05.2012 11:00,3,70 -80%.,4.8,12.8,
08.05.2012 05:00,1,100%.,6,13.3,
07.05.2012 23:00,2,100%.,11,13.9,
07.05.2012 17:00,6,70 -80%.,12,13.9,
07.05.2012 11:00,3,20-0%.,9,13.3,
07.05.2012 05:00,0,100%.,12,12.8,
06.05.2012 23:00,0,70 -80%.,14,13.3,
06.05.2012 17:00,4,70 -80%.,14,13.3,
06.05.2012 11:00,4,50%.,16,12.8,
06.05.2012 05:00,2,70 -80%.,11,13.3,
05.05.2012 23:00,,Cloudless,16,13.9,
05.05.2012 17:00,4,20-0%.,16,13.3,
05.05.2012 11:00,2,20-0%.,12,12.2,
05.05.2012 05:00,0,50%.,16,11.7,
04.05.2012 23:00,3,70 -80%.,16,12.8,
04.05.2012 17:00,5,70 -80%.,16,11.7,
04.05.2012 11:00,5,70 -80%.,12,11.7,
04.05.2012 05:00,1,20-0%.,16,11.7,
03.05.2012 23:00,3,20-0%.,16,11.1,
03.05.2012 17:00,5,20-0%.,16,11.1,
03.05.2012 11:00,4,70 -80%.,14,12.2,
03.05.2012 05:00,3,100%.,16,11.1,
02.05.2012 23:00,4,100%.,16,11.7,
02.05.2012 17:00,3,100%.,16,12.2,
02.05.2012 11:00,3,100%.,12,12.2,
02.05.2012 05:00,2,100%.,16,12.2,
01.05.2012 23:00,3,100%.,16,12.8,
01.05.2012 17:00,4,100%.,16,12.8,Signs of precipitation
01.05.2012 11:00,3,100%.,14,13.9,0.3
01.05.2012 05:00,4,100%.,8,13.3,Signs of precipitation
30.04.2012 23:00,3,100%.,12,13.3,Signs of precipitation
30.04.2012 17:00,4,100%.,16,13.3,
30.04.2012 11:00,4,100%.,12,12.8,
30.04.2012 05:00,1,100%.,11,13.9,
29.04.2012 23:00,3,100%.,14,12.8,
29.04.2012 17:00,5,20-0%.,16,12.8,
29.04.2012 11:00,0,Cloudless,16,12.2,
29.04.2012 05:00,2,50%.,16,13.3,
28.04.2012 23:00,5,Cloudless,16,13.3,
28.04.2012 17:00,4,20-0%.,16,10.6,
28.04.2012 11:00,4,50%.,14,11.7,
28.04.2012 05:00,0,Cloudless,16,11.1,
27.04.2012 23:00,1,Cloudless,16,11.7,
27.04.2012 17:00,7,20-0%.,16,10,
27.04.2012 11:00,4,70 -80%.,16,11.7,
27.04.2012 05:00,0,50%.,16,9.4,
26.04.2012 23:00,1,50%.,16,13.3,
26.04.2012 17:00,5,70 -80%.,16,13.3,
26.04.2012 11:00,4,70 -80%.,14,13.3,Signs of precipitation
26.04.2012 05:00,0,100%.,6,13.9,8
25.04.2012 23:00,5,100%.,8,13.9,3
25.04.2012 17:00,10,70 -80%.,16,13.3,
25.04.2012 11:00,2,70 -80%.,16,12.8,
25.04.2012 05:00,2,100%.,16,12.8,
24.04.2012 23:00,2,100%.,16,12.2,
24.04.2012 17:00,6,100%.,16,10,
24.04.2012 11:00,2,70 -80%.,16,9.4,
24.04.2012 05:00,0,50%.,16,11.1,
23.04.2012 23:00,3,100%.,16,11.1,
23.04.2012 17:00,3,100%.,16,11.1,
23.04.2012 11:00,2,100%.,16,11.7,0.3
23.04.2012 05:00,2,100%.,6,12.2,0.3
22.04.2012 23:00,3,100%.,11,12.2,
22.04.2012 17:00,5,100%.,12,12.8,
22.04.2012 11:00,2,100%.,4.8,13.3,
22.04.2012 05:00,2,100%.,3.2,13.3,
21.04.2012 23:00,0,100%.,3.2,12.8,
21.04.2012 17:00,4,100%.,1.2,13.3,
21.04.2012 11:00,3,100%.,3.2,13.3,
21.04.2012 05:00,0,100%.,4.8,13.3,
20.04.2012 23:00,0,100%.,2.4,13.3,
20.04.2012 17:00,5,100%.,1.2,13.3,
20.04.2012 11:00,5,20-0%.,9,13,
20.04.2012 05:00,0,70 -80%.,6,13.3,
19.04.2012 23:00,3,Cloudless,12,13.3,
19.04.2012 17:00,3,50%.,11,12.2,
19.04.2012 11:00,2,50%.,9,12.2,
19.04.2012 05:00,2,100%.,9,11.7,
18.04.2012 23:00,0,50%.,16,11.7,
18.04.2012 17:00,4,20-0%.,16,11.1,
18.04.2012 11:00,3,70 -80%.,16,11.7,
18.04.2012 05:00,2,50%.,16,11.1,
17.04.2012 17:00,6,20-0%.,16,10,
17.04.2012 11:00,3,20-0%.,14,11.7,
17.04.2012 05:00,2,20-0%.,16,8.3,
16.04.2012 23:00,0,20-0%.,16,10,
16.04.2012 17:00,5,50%.,16,11,
16.04.2012 11:00,5,50%.,16,11,
16.04.2012 05:00,0,Cloudless,16,8.3,
15.04.2012 23:00,2,Cloudless,16,9.4,
15.04.2012 17:00,5,50%.,16,8.9,
15.04.2012 11:00,0,20-0%.,16,6.7,
15.04.2012 05:00,1,50%.,16,6.7,
14.04.2012 23:00,2,Cloudless,16,7.8,
14.04.2012 17:00,11,50%.,16,6.7,
14.04.2012 11:00,7,50%.,16,5,
14.04.2012 05:00,1,20-0%.,16,2.8,
13.04.2012 23:00,10,20-0%.,16,3.9,0.8
13.04.2012 17:00,10,70 -80%.,12,6.7,8
13.04.2012 11:00,6,70 -80%.,12,10.6,2
13.04.2012 05:00,4,100%.,16,9.4,
12.04.2012 23:00,3,70 -80%.,16,9.4,
12.04.2012 17:00,8,50%.,16,9.4,
12.04.2012 11:00,4,70 -80%.,16,8.3,
12.04.2012 05:00,0,20-0%.,16,7.2,
11.04.2012 23:00,4,70 -80%.,16,9.4,
11.04.2012 17:00,6,50%.,16,10,0.8
11.04.2012 11:00,3,100%.,4,10,0.3
11.04.2012 05:00,3,70 -80%.,16,11.1,15
10.04.2012 23:00,5,70 -80%.,16,8.3,
10.04.2012 17:00,5,20-0%.,16,7.8,
10.04.2012 11:00,2,50%.,16,7.8,
10.04.2012 05:00,4,100%.,16,8.9,
09.04.2012 23:00,4,70 -80%.,16,8.3,
09.04.2012 17:00,5,50%.,16,10,
09.04.2012 11:00,3,Cloudless,16,8.9,
09.04.2012 05:00,0,Cloudless,16,7.2,
08.04.2012 23:00,1,Cloudless,16,8.3,
08.04.2012 17:00,6,50%.,16,6.7,
08.04.2012 11:00,4,50%.,16,7.8,
08.04.2012 05:00,1,20-0%.,16,8.9,
07.04.2012 23:00,1,Cloudless,16,6.1,
07.04.2012 17:00,7,Cloudless,16,1.1,
07.04.2012 11:00,2,Cloudless,16,-12.8,
07.04.2012 05:00,2,Cloudless,16,-7.8,
06.04.2012 23:00,0,20-0%.,16,4.4,
06.04.2012 17:00,4,20-0%.,16,3.9,
06.04.2012 11:00,1,50%.,16,1.1,
06.04.2012 05:00,6,Cloudless,16,-8.3,
05.04.2012 23:00,2,Cloudless,16,5.6,
05.04.2012 17:00,8,20-0%.,16,6.7,
05.04.2012 11:00,4,50%.,16,8.9,
05.04.2012 05:00,1,50%.,16,8.3,
04.04.2012 23:00,2,50%.,14,9.4,
04.04.2012 17:00,7,Cloudless,16,8.3,
04.04.2012 11:00,3,70 -80%.,12,10,
04.04.2012 05:00,,20-0%.,16,9.4,
03.04.2012 23:00,2,20-0%.,16,10,
03.04.2012 17:00,4,50%.,16,7.8,
03.04.2012 11:00,0,50%.,16,3.3,
03.04.2012 05:00,0,20-0%.,16,3.3,
02.04.2012 23:00,0,Cloudless,16,8.3,
02.04.2012 17:00,8,50%.,16,5.6,
02.04.2012 11:00,3,20-0%.,16,-5.6,
02.04.2012 05:00,0,20-0%.,16,0,
01.04.2012 23:00,4,Cloudless,16,0.6,
01.04.2012 17:00,9,20-0%.,16,-1.7,
01.04.2012 11:00,5,20-0%.,16,5,
01.04.2012 05:00,4,Cloudless,16,5,
31.03.2012 23:00,9,50%.,16,8.9,3
31.03.2012 17:00,6,70 -80%.,16,10,
31.03.2012 11:00,2,100%.,11,9.4,Signs of precipitation
31.03.2012 05:00,2,100%.,8,10.6,
30.03.2012 23:00,3,100%.,8,10,
30.03.2012 17:00,5,50%.,9,10.6,
30.03.2012 11:00,,70 -80%.,4,10,
30.03.2012 05:00,2,100%.,6,10,
29.03.2012 23:00,0,100%.,14,10.6,
29.03.2012 17:00,6,70 -80%.,12,10.6,
29.03.2012 11:00,,50%.,8,11.7,
29.03.2012 05:00,,The sky is not visible due to fog and/or other meteorological phenomena.,3.2,11.7,
28.03.2012 23:00,4,100%.,1.6,11.1,
28.03.2012 11:00,3,70 -80%.,16,9.4,
28.03.2012 05:00,2,70 -80%.,16,7.2,
27.03.2012 23:00,1,20-0%.,16,8.3,
27.03.2012 17:00,8,20-0%.,16,7.8,
27.03.2012 11:00,3,Cloudless,16,8.9,
27.03.2012 05:00,0,20-0%.,16,6.1,
26.03.2012 23:00,0,Cloudless,16,8.9,
26.03.2012 17:00,5,50%.,16,8.3,
26.03.2012 11:00,,70 -80%.,16,9.4,
26.03.2012 05:00,3,50%.,16,7.2,4
25.03.2012 23:00,3,100%.,12,7.2,5
25.03.2012 17:00,2,70 -80%.,12,6.7,20
25.03.2012 11:00,6,100%.,4.8,9.4,Signs of precipitation
25.03.2012 05:00,3,70 -80%.,16,8.3,
24.03.2012 22:00,0,20-0%.,16,7.8,
24.03.2012 16:00,7,70 -80%.,14,8.9,
24.03.2012 10:00,0,70 -80%.,16,8.9,
24.03.2012 04:00,2,100%.,16,8.9,
23.03.2012 22:00,0,70 -80%.,16,10,
23.03.2012 16:00,5,70 -80%.,16,9.4,
23.03.2012 10:00,2,100%.,16,8.3,Signs of precipitation
23.03.2012 04:00,,100%.,12,9.4,
22.03.2012 22:00,2,100%.,16,10,
22.03.2012 16:00,4,70 -80%.,12,9.4,
22.03.2012 10:00,3,50%.,11,10,
22.03.2012 04:00,0,20-0%.,16,9.4,
21.03.2012 22:00,2,Cloudless,16,8.9,
21.03.2012 16:00,5,20-0%.,16,6.7,
21.03.2012 10:00,0,20-0%.,16,1.7,
21.03.2012 04:00,0,20-0%.,16,7.2,
20.03.2012 22:00,2,20-0%.,16,7.8,
20.03.2012 16:00,6,20-0%.,16,2.2,
20.03.2012 10:00,0,50%.,16,-0.6,
20.03.2012 04:00,1,20-0%.,16,3.3,
19.03.2012 22:00,0,20-0%.,16,6.1,
19.03.2012 16:00,6,50%.,16,2.2,
19.03.2012 10:00,3,50%.,16,-2.8,
19.03.2012 04:00,2,70 -80%.,16,1.1,
18.03.2012 22:00,7,20-0%.,16,0,
18.03.2012 16:00,13,50%.,16,2.8,
18.03.2012 10:00,10,50%.,16,3.3,
18.03.2012 04:00,2,100%.,16,5,2
17.03.2012 22:00,7,100%.,16,4.4,3
17.03.2012 16:00,11,70 -80%.,12,6.7,1
17.03.2012 10:00,6,70 -80%.,6,10.6,9
17.03.2012 04:00,2,100%.,12,11.1,0.3
16.03.2012 22:00,3,100%.,14,10.6,
16.03.2012 16:00,2,100%.,16,11.1,
16.03.2012 10:00,1,100%.,4.8,11.1,Signs of precipitation
16.03.2012 04:00,,100%.,16,11.1,
15.03.2012 22:00,2,100%.,16,10.6,
15.03.2012 16:00,3,50%.,16,9.4,
15.03.2012 10:00,3,100%.,12,9.4,Signs of precipitation
15.03.2012 04:00,0,100%.,16,9.4,
14.03.2012 22:00,5,The sky is not visible due to fog and/or other meteorological phenomena.,4,10,
14.03.2012 16:00,6,100%.,16,10,
14.03.2012 10:00,0,50%.,16,8.9,
14.03.2012 04:00,0,50%.,16,7.8,
13.03.2012 22:00,4,20-0%.,16,8.9,
13.03.2012 16:00,6,50%.,16,8.3,
13.03.2012 10:00,3,100%.,14,7.2,
13.03.2012 04:00,1,100%.,16,8.3,
12.03.2012 22:00,2,70 -80%.,14,8.9,
12.03.2012 16:00,5,20-0%.,16,6.7,
12.03.2012 10:00,0,100%.,16,7.2,
12.03.2012 04:00,1,100%.,16,6.1,
11.03.2012 22:00,0,20-0%.,16,7.2,
11.03.2012 16:00,4,50%.,16,6.7,
11.03.2012 10:00,5,100%.,16,6.7,
11.03.2012 04:00,2,100%.,11,7.8,
10.03.2012 22:00,2,50%.,16,8.3,
10.03.2012 16:00,3,70 -80%.,16,9.4,
10.03.2012 10:00,4,20-0%.,16,3.3,
10.03.2012 04:00,2,Cloudless,16,1.7,
09.03.2012 22:00,3,Cloudless,16,0.6,
09.03.2012 16:00,7,Cloudless,16,-3.9,
09.03.2012 10:00,,Cloudless,16,-9.4,
09.03.2012 04:00,0,Cloudless,16,-2.8,
08.03.2012 22:00,2,Cloudless,16,3.9,
08.03.2012 16:00,6,Cloudless,16,-2.2,
08.03.2012 10:00,0,Cloudless,16,-10.6,
08.03.2012 04:00,0,Cloudless,16,1.7,
07.03.2012 22:00,0,Cloudless,16,4.4,
07.03.2012 16:00,9,Cloudless,16,-1.7,
07.03.2012 10:00,4,Cloudless,16,-17.8,
07.03.2012 04:00,,Cloudless,16,-11.1,
06.03.2012 22:00,5,Cloudless,16,-10.6,
06.03.2012 16:00,8,20-0%.,16,3.9,
06.03.2012 10:00,,100%.,6,9.4,
06.03.2012 04:00,0,The sky is not visible due to fog and/or other meteorological phenomena.,3.2,10,
05.03.2012 22:00,4,100%.,4,10.6,
05.03.2012 16:00,4,70 -80%.,16,8.9,
05.03.2012 10:00,0,70 -80%.,16,0,
05.03.2012 04:00,2,70 -80%.,16,-2.2,
04.03.2012 22:00,1,50%.,16,6.1,
04.03.2012 16:00,6,70 -80%.,16,-2.2,
04.03.2012 10:00,3,20-0%.,16,-7.2,
04.03.2012 04:00,1,Cloudless,16,-5,
03.03.2012 22:00,2,Cloudless,16,3.3,
03.03.2012 16:00,5,Cloudless,16,-6.7,
03.03.2012 10:00,2,Cloudless,16,-12.2,
03.03.2012 04:00,1,Cloudless,16,-7.8,
02.03.2012 22:00,0,Cloudless,16,3.9,
02.03.2012 16:00,5,Cloudless,16,2.2,
02.03.2012 10:00,,20-0%.,16,4.4,
02.03.2012 04:00,3,20-0%.,16,6.1,
01.03.2012 22:00,2,20-0%.,16,4.4,
01.03.2012 16:00,5,50%.,16,5.6,
01.03.2012 10:00,0,50%.,16,7.2,
01.03.2012 04:00,4,50%.,16,6.1,
29.02.2012 22:00,6,50%.,16,9.4,
29.02.2012 16:00,8,70 -80%.,16,8.3,
29.02.2012 10:00,0,20-0%.,16,3.3,
29.02.2012 04:00,2,70 -80%.,16,2.8,
28.02.2012 22:00,2,20-0%.,16,2.8,
28.02.2012 16:00,4,20-0%.,16,2.2,
28.02.2012 10:00,3,20-0%.,16,1.1,
28.02.2012 04:00,2,20-0%.,16,-1.1,
27.02.2012 22:00,9,20-0%.,16,1.1,
27.02.2012 16:00,7,70 -80%.,16,3.9,Signs of precipitation
27.02.2012 10:00,5,100%.,16,6.1,
27.02.2012 04:00,2,50%.,16,7.8,
26.02.2012 22:00,4,100%.,16,6.1,
26.02.2012 16:00,4,Cloudless,16,8.3,
26.02.2012 10:00,0,100%.,8,8.3,
26.02.2012 04:00,0,20-0%.,8,7.8,
25.02.2012 22:00,0,70 -80%.,16,8.9,
25.02.2012 16:00,6,70 -80%.,16,8.9,
25.02.2012 10:00,2,50%.,11,8.3,
25.02.2012 04:00,2,100%.,16,9.4,
24.02.2012 22:00,2,100%.,12,10,
24.02.2012 16:00,5,100%.,11,10.6,
24.02.2012 10:00,,50%.,4.8,10.6,
24.02.2012 04:00,1,70 -80%.,6,10.6,
23.02.2012 22:00,,Cloudless,16,11.7,
23.02.2012 16:00,4,50%.,16,11.1,
23.02.2012 10:00,3,20-0%.,16,5.6,
23.02.2012 04:00,2,50%.,16,8,
22.02.2012 22:00,0,50%.,14,11.7,
22.02.2012 16:00,3,50%.,16,10.6,
22.02.2012 10:00,0,70 -80%.,16,5.6,
22.02.2012 04:00,0,50%.,16,5.6,
21.02.2012 22:00,2,70 -80%.,16,8.3,
21.02.2012 16:00,4,100%.,16,6.7,
21.02.2012 10:00,2,50%.,16,4.4,
21.02.2012 04:00,0,Cloudless,16,7.8,
20.02.2012 22:00,3,50%.,16,9.4,
20.02.2012 16:00,5,50%.,16,8.3,
20.02.2012 10:00,2,100%.,14,7.8,
20.02.2012 04:00,0,50%.,16,7.2,
19.02.2012 22:00,1,50%.,16,7.8,
19.02.2012 10:00,0,50%.,16,7.8,
19.02.2012 04:00,0,70 -80%.,16,7.2,
18.02.2012 22:00,2,70 -80%.,16,8.3,
18.02.2012 16:00,5,70 -80%.,16,8.9,
18.02.2012 10:00,2,50%.,16,8.3,
18.02.2012 04:00,1,20-0%.,14,7.8,
17.02.2012 22:00,0,Cloudless,16,8.3,
17.02.2012 16:00,4,50%.,16,5.6,
17.02.2012 10:00,2,50%.,16,-6.1,
17.02.2012 04:00,0,20-0%.,16,-5,
16.02.2012 22:00,4,Cloudless,16,3.3,
16.02.2012 16:00,9,20-0%.,16,-5,
16.02.2012 10:00,7,50%.,16,-3.3,
16.02.2012 04:00,1,20-0%.,16,3.3,
15.02.2012 22:00,0,20-0%.,16,4.4,
15.02.2012 16:00,6,70 -80%.,16,-0.6,2
15.02.2012 10:00,3,70 -80%.,16,6.7,
15.02.2012 04:00,1,70 -80%.,16,3.9,
